Order Number,Order Date,Order Time,RestID,CustLocationEasting,CustLocationNorthing,,
94373,23/01/2020,18:22,1,523121,183358,,
94372,23/01/2020,18:15,1,522372,187537,,
94374,23/01/2020,18:23,1,522799,187555,,
7839,23/01/2020,19:16,2,399658,279141,,
7836,23/01/2020,17:18,3,542737,259379,,
7835,23/01/2020,17:14,2,397777,276336,,
7834,23/01/2020,16:51,2,404724,285716,,
7838,23/01/2020,19:01,2,400417,291595,,
7840,23/01/2020,20:03,3,544206,264174,,
7837,23/01/2020,18:36,2,412206,280973,,
7841,23/01/2020,20:15,2,406771,277635,,
94399,24/01/2020,19:48,1,523730,187070,,
94396,24/01/2020,19:21,1,518709,185507,,
94394,24/01/2020,19:13,1,519496,182532,,
94392,24/01/2020,18:57,1,523599,183980,,
94390,24/01/2020,18:38,3,540205,261468,,
94386,24/01/2020,18:26,1,523928,186163,,
94385,24/01/2020,18:11,3,545597,266162,,
94384,24/01/2020,18:05,1,519410,185726,,
94401,24/01/2020,20:37,1,520433,183859,,
94400,24/01/2020,20:13,3,541542,267215,,
94393,24/01/2020,19:05,1,519390,184538,,
94387,24/01/2020,18:26,1,522068,186478,,
94398,24/01/2020,19:29,1,524977,182624,,
94397,24/01/2020,19:32,1,525671,185830,,
94389,24/01/2020,18:31,1,521522,182628,,
94388,24/01/2020,18:29,1,522606,185339,,
94383,24/01/2020,18:02,1,525538,187258,,
94381,24/01/2020,13:38,1,524662,182546,,
94380,24/01/2020,00:28,3,540582,265696,,
94391,24/01/2020,18:52,1,523893,185687,,
94382,24/01/2020,17:50,1,522714,186704,,
7858,24/01/2020,19:21,2,401813,292115,,
7852,24/01/2020,18:52,3,546054,265986,,
7845,24/01/2020,17:15,2,406228,284228,,
7843,24/01/2020,16:49,2,406673,279319,,
7861,24/01/2020,20:01,2,413105,279523,,
7860,24/01/2020,19:46,3,542060,259034,,
7850,24/01/2020,18:37,2,406633,291106,,
7857,24/01/2020,19:23,2,395402,280521,,
7849,24/01/2020,18:33,2,404130,290282,,
7842,24/01/2020,15:58,2,401367,277715,,
7862,24/01/2020,20:43,2,398248,278507,,
7859,24/01/2020,19:30,2,408950,280397,,
7855,24/01/2020,19:14,2,403957,284547,,
7854,24/01/2020,19:02,2,398639,280107,,
7853,24/01/2020,18:58,2,406049,275953,,
7851,24/01/2020,18:46,2,408294,289990,,
7848,24/01/2020,18:15,3,543303,260701,,
7847,24/01/2020,17:47,2,408412,279224,,
7846,24/01/2020,17:34,2,412281,286518,,
7844,24/01/2020,17:01,3,540238,264627,,
7856,24/01/2020,19:14,3,544607,264333,,
94416,25/01/2020,19:14,1,519482,182472,,
94414,25/01/2020,18:41,1,520676,186795,,
94413,25/01/2020,18:28,1,519744,183289,,
94402,25/01/2020,12:32,1,523677,186627,,
94404,25/01/2020,16:51,1,523220,186629,,
94419,25/01/2020,20:40,1,519640,186777,,
94418,25/01/2020,19:49,1,520851,182627,,
94417,25/01/2020,19:24,1,519096,182391,,
94410,25/01/2020,17:41,3,540022,258700,,
94408,25/01/2020,17:15,1,525959,184069,,
94406,25/01/2020,17:09,1,519004,187636,,
94405,25/01/2020,17:00,3,540550,268005,,
94420,25/01/2020,22:29,3,542765,265494,,
94412,25/01/2020,18:17,1,519622,182568,,
94411,25/01/2020,17:49,1,519003,182762,,
94407,25/01/2020,17:09,1,519728,182717,,
94403,25/01/2020,14:59,1,519432,186842,,
94415,25/01/2020,18:58,3,542330,258727,,
94409,25/01/2020,17:35,1,524303,184545,,
7913,25/01/2020,20:51,2,401780,277739,,
7910,25/01/2020,20:28,2,412503,289240,,
7908,25/01/2020,20:10,3,539994,258057,,
7906,25/01/2020,19:29,2,403707,291978,,
7905,25/01/2020,19:26,2,408077,288059,,
7902,25/01/2020,19:17,2,402485,279699,,
7900,25/01/2020,19:19,3,540437,255821,,
7899,25/01/2020,19:15,2,404902,290960,,
7897,25/01/2020,19:05,2,395425,277402,,
7889,25/01/2020,18:38,2,412137,289379,,
7887,25/01/2020,18:18,2,398156,287121,,
7886,25/01/2020,17:59,2,406381,284489,,
7883,25/01/2020,17:35,2,401459,276722,,
7882,25/01/2020,17:34,2,409673,288621,,
7881,25/01/2020,17:32,2,399307,286712,,
7880,25/01/2020,17:24,3,546753,264129,,
7878,25/01/2020,17:22,2,407831,284842,,
7904,25/01/2020,19:18,3,542979,263408,,
7875,25/01/2020,17:22,2,409313,283245,,
7873,25/01/2020,16:44,2,413096,287562,,
7869,25/01/2020,16:19,2,412344,283689,,
7893,25/01/2020,18:45,2,403904,283435,,
7892,25/01/2020,18:44,3,539940,268134,,
7914,25/01/2020,22:16,2,407854,289216,,
7898,25/01/2020,19:11,2,402614,279039,,
7890,25/01/2020,18:32,2,394897,280909,,
7884,25/01/2020,17:44,3,539518,258458,,
7872,25/01/2020,16:38,3,545563,258956,,
7870,25/01/2020,16:27,2,405009,280218,,
7866,25/01/2020,12:28,2,395622,278098,,
7911,25/01/2020,20:35,2,413195,288084,,
7909,25/01/2020,20:28,2,407620,288436,,
7907,25/01/2020,19:34,2,405972,275884,,
7903,25/01/2020,19:17,2,397214,284354,,
7896,25/01/2020,18:55,3,541124,265509,,
7895,25/01/2020,18:53,2,396499,290210,,
7894,25/01/2020,18:49,2,401535,274475,,
7891,25/01/2020,18:40,2,407442,277515,,
7879,25/01/2020,17:24,2,408421,279847,,
7877,25/01/2020,17:22,2,410330,278402,,
7871,25/01/2020,16:36,2,403545,286366,,
7901,25/01/2020,19:16,2,413038,287106,,
7885,25/01/2020,17:50,2,405474,281936,,
7888,25/01/2020,18:26,3,546279,264869,,
94423,26/01/2020,20:22,1,521166,183591,,
94422,26/01/2020,18:53,1,519415,185290,,
94424,26/01/2020,21:09,1,520294,183528,,
7930,26/01/2020,19:24,2,405195,291498,,
7925,26/01/2020,18:45,2,396860,285620,,
7921,26/01/2020,17:53,2,399033,284415,,
7917,26/01/2020,17:03,2,400589,276754,,
7933,26/01/2020,20:46,2,399215,290571,,
7928,26/01/2020,19:15,3,541524,258856,,
7927,26/01/2020,18:51,2,395816,286126,,
7922,26/01/2020,18:02,2,410320,285511,,
7920,26/01/2020,17:52,3,543794,262955,,
7915,26/01/2020,13:27,2,403422,286385,,
7932,26/01/2020,20:45,3,543084,267359,,
7931,26/01/2020,20:09,2,400466,285355,,
7929,26/01/2020,19:18,2,403978,284449,,
7924,26/01/2020,18:35,3,545713,265165,,
7919,26/01/2020,17:42,2,411699,277893,,
7916,26/01/2020,15:26,3,543660,268256,,
7918,26/01/2020,17:37,2,401185,286798,,
7923,26/01/2020,18:19,2,399540,289455,,
94425,27/01/2020,19:40,3,547262,262038,,
94426,27/01/2020,19:52,1,519944,187554,,
7938,27/01/2020,19:39,2,405938,281549,,
7935,27/01/2020,18:13,2,395784,288623,,
7937,27/01/2020,19:02,2,402023,291013,,
94435,28/01/2020,19:17,3,548348,261838,,
94431,28/01/2020,17:47,1,523234,182934,,
94432,28/01/2020,17:49,1,519699,187416,,
94433,28/01/2020,18:20,1,519070,187774,,
94428,28/01/2020,12:12,1,519746,183493,,
94434,28/01/2020,19:05,1,526010,185636,,
94427,28/01/2020,11:56,1,520854,184423,,
94436,28/01/2020,20:14,1,525284,185001,,
94430,28/01/2020,17:38,3,540348,267553,,
94429,28/01/2020,17:21,1,520646,183704,,
7941,28/01/2020,18:39,2,397068,273848,,
7940,28/01/2020,18:23,3,548225,265085,,
7943,28/01/2020,19:14,2,402796,281611,,
7939,28/01/2020,17:25,2,405806,280284,,
7942,28/01/2020,19:01,2,410728,278928,,
94446,29/01/2020,21:16,1,523226,184075,,
94444,29/01/2020,19:23,1,519958,185371,,
94441,29/01/2020,19:07,1,523212,186160,,
94442,29/01/2020,19:13,1,520060,186730,,
94438,29/01/2020,17:44,1,523146,184180,,
94437,29/01/2020,16:54,1,521236,183198,,
94447,29/01/2020,21:41,1,519105,185660,,
94443,29/01/2020,19:20,1,520792,184411,,
94440,29/01/2020,18:16,3,545971,255928,,
94445,29/01/2020,19:49,3,541347,267575,,
94439,29/01/2020,18:08,1,518348,182620,,
7948,29/01/2020,18:35,3,540858,262279,,
7946,29/01/2020,18:21,2,404847,274319,,
7945,29/01/2020,17:59,2,402618,279502,,
7951,29/01/2020,21:39,2,403769,282952,,
7950,29/01/2020,21:38,2,398715,291454,,
7949,29/01/2020,20:44,2,397413,290509,,
7947,29/01/2020,18:32,2,408290,276369,,
94448,30/01/2020,17:37,1,519753,183691,,
94449,30/01/2020,21:05,1,519725,184463,,
7952,30/01/2020,11:09,3,545448,265795,,
7957,30/01/2020,17:55,2,412778,277562,,
7956,30/01/2020,17:54,3,544999,262349,,
7955,30/01/2020,17:32,2,405933,286966,,
7954,30/01/2020,16:16,2,403229,280854,,
7958,30/01/2020,19:12,2,406385,284340,,
7953,30/01/2020,13:28,2,394601,292077,,
94454,31/01/2020,18:20,1,521639,184504,,
94452,31/01/2020,17:53,1,520061,186155,,
94456,31/01/2020,19:30,1,522286,184307,,
94457,31/01/2020,19:58,1,523132,183132,,
94451,31/01/2020,17:10,1,523928,182531,,
94458,31/01/2020,20:24,1,521872,183831,,
94455,31/01/2020,18:38,3,541922,264025,,
94450,31/01/2020,13:58,3,548183,259501,,
94453,31/01/2020,17:48,1,518889,186126,,
7969,31/01/2020,20:50,2,406651,281102,,
7968,31/01/2020,20:12,3,545951,262540,,
7965,31/01/2020,19:23,2,408688,276138,,
7962,31/01/2020,18:37,2,403819,277495,,
7960,31/01/2020,18:06,3,544017,267591,,
7970,31/01/2020,21:00,2,398418,291123,,
7966,31/01/2020,19:35,2,411179,281092,,
7967,31/01/2020,19:48,2,405318,287531,,
7963,31/01/2020,18:54,2,400035,275116,,
7961,31/01/2020,18:29,2,413519,281467,,
7959,31/01/2020,17:09,2,412194,288816,,
7964,31/01/2020,19:12,3,544509,261755,,
94474,01/02/2020,21:05,1,524283,182637,,
94468,01/02/2020,19:01,1,519138,187362,,
94464,01/02/2020,18:12,1,520472,185044,,
94461,01/02/2020,17:33,1,525309,183186,,
94471,01/02/2020,19:37,1,518543,182470,,
94469,01/02/2020,19:15,1,523771,184698,,
94467,01/02/2020,18:41,1,520235,183513,,
94465,01/02/2020,18:29,3,543245,260865,,
94473,01/02/2020,20:26,1,524490,184024,,
94472,01/02/2020,19:38,1,525173,187853,,
94470,01/02/2020,19:36,3,544275,260514,,
94462,01/02/2020,18:07,1,523115,187718,,
94459,01/02/2020,17:23,1,524451,187565,,
94476,01/02/2020,22:53,1,523853,186913,,
94466,01/02/2020,18:39,1,519205,182695,,
94460,01/02/2020,17:30,3,542711,262450,,
94475,01/02/2020,21:34,3,541216,261876,,
8010,01/02/2020,21:24,2,398587,275606,,
7999,01/02/2020,19:15,2,411957,287141,,
7997,01/02/2020,19:12,2,400754,282991,,
7993,01/02/2020,19:01,2,413448,283629,,
7991,01/02/2020,18:40,2,407997,276366,,
7990,01/02/2020,18:39,2,397591,284998,,
7986,01/02/2020,18:25,2,395380,276525,,
7985,01/02/2020,18:19,2,400060,288715,,
7984,01/02/2020,18:12,3,548058,257778,,
7980,01/02/2020,17:57,3,540831,265224,,
7978,01/02/2020,17:48,2,406249,288365,,
7976,01/02/2020,17:36,3,544721,258553,,
7971,01/02/2020,16:33,2,413217,284027,,
7992,01/02/2020,18:51,3,542143,258000,,
8003,01/02/2020,19:27,2,411281,288300,,
8008,01/02/2020,20:26,3,543542,255631,,
8007,01/02/2020,20:18,2,401086,292088,,
8006,01/02/2020,20:15,2,410231,276108,,
8005,01/02/2020,20:14,2,398251,282600,,
8002,01/02/2020,19:19,2,408317,291721,,
8001,01/02/2020,19:19,2,396158,283593,,
8000,01/02/2020,19:17,3,544899,256631,,
7988,01/02/2020,18:28,3,547958,264093,,
7983,01/02/2020,18:10,2,403488,275288,,
7975,01/02/2020,17:22,2,395641,277296,,
7974,01/02/2020,17:16,2,399698,275849,,
8009,01/02/2020,20:36,2,401102,274687,,
8004,01/02/2020,19:57,3,545962,258063,,
7998,01/02/2020,19:12,2,399385,276320,,
7996,01/02/2020,19:11,3,547456,255282,,
7995,01/02/2020,19:08,2,410166,276280,,
7994,01/02/2020,19:07,2,396480,286443,,
7989,01/02/2020,18:29,2,400815,287361,,
7987,01/02/2020,18:25,2,401742,276074,,
7982,01/02/2020,18:06,2,409430,287548,,
7979,01/02/2020,17:55,2,394819,283677,,
7973,01/02/2020,17:16,2,395814,284237,,
7972,01/02/2020,17:15,3,541025,267930,,
7981,01/02/2020,18:00,2,412496,279069,,
94480,02/02/2020,17:55,3,544170,256691,,
94479,02/02/2020,17:31,1,522897,184378,,
94483,02/02/2020,19:57,1,518681,185420,,
94485,02/02/2020,20:44,3,546259,260164,,
94484,02/02/2020,20:00,1,524274,187588,,
94482,02/02/2020,18:37,1,524721,183042,,
94481,02/02/2020,18:37,1,520245,187819,,
94478,02/02/2020,17:02,1,525326,184569,,
94477,02/02/2020,12:25,1,525939,184201,,
8034,02/02/2020,19:44,2,404290,291225,,
8031,02/02/2020,19:25,2,406668,285916,,
8030,02/02/2020,19:07,2,410286,285173,,
8029,02/02/2020,19:06,2,413378,288203,,
8027,02/02/2020,18:41,2,413005,282254,,
8023,02/02/2020,18:09,2,411702,280391,,
8022,02/02/2020,18:06,2,402263,279559,,
8017,02/02/2020,17:44,2,413336,274567,,
8033,02/02/2020,19:37,2,413149,278810,,
8021,02/02/2020,18:03,2,402244,283897,,
8016,02/02/2020,17:33,3,542711,256903,,
8024,02/02/2020,18:26,3,542990,263940,,
8037,02/02/2020,21:19,2,400495,274369,,
8020,02/02/2020,17:56,3,544431,257182,,
8019,02/02/2020,17:49,2,400713,284436,,
8018,02/02/2020,17:45,2,395956,284206,,
8011,02/02/2020,12:56,2,401675,290117,,
8036,02/02/2020,20:06,3,540687,264966,,
8035,02/02/2020,19:51,2,402110,280547,,
8032,02/02/2020,19:37,3,539479,262223,,
8028,02/02/2020,18:53,3,544133,260985,,
8026,02/02/2020,18:31,2,394898,290118,,
8025,02/02/2020,18:27,2,407829,280255,,
8014,02/02/2020,17:24,2,413888,276213,,
8013,02/02/2020,17:14,2,397161,280248,,
94488,03/02/2020,18:04,1,522700,184106,,
94487,03/02/2020,17:55,1,523814,183300,,
94486,03/02/2020,17:28,1,519270,185649,,
94489,03/02/2020,20:39,1,521150,185692,,
8038,03/02/2020,16:59,2,400743,288996,,
8039,03/02/2020,17:22,2,406305,283788,,
8041,03/02/2020,19:48,2,403882,290487,,
8042,03/02/2020,20:36,2,394633,290821,,
94490,04/02/2020,17:40,3,541508,255896,,
94493,04/02/2020,20:00,1,525438,186853,,
94492,04/02/2020,19:15,1,518971,185335,,
94491,04/02/2020,19:06,1,521798,185600,,
8043,04/02/2020,20:06,2,408552,287839,,
8045,04/02/2020,20:57,2,407701,284284,,
8044,04/02/2020,20:25,3,540974,262545,,
94498,05/02/2020,19:07,1,523772,185328,,
94495,05/02/2020,17:51,3,544356,263253,,
94494,05/02/2020,15:58,1,526002,184133,,
94497,05/02/2020,18:45,1,519701,183600,,
94500,05/02/2020,19:44,3,547133,256880,,
94499,05/02/2020,19:32,1,524254,184022,,
94496,05/02/2020,18:07,1,524564,186328,,
8051,05/02/2020,19:46,2,410255,289093,,
8048,05/02/2020,18:47,3,545022,261366,,
8049,05/02/2020,18:57,2,410129,291867,,
8050,05/02/2020,18:57,2,394627,291065,,
94506,06/02/2020,19:06,1,521726,183337,,
94504,06/02/2020,18:54,1,518372,186980,,
94502,06/02/2020,18:09,1,522850,185405,,
94505,06/02/2020,18:58,3,539545,266377,,
94501,06/02/2020,17:12,1,519746,184266,,
94507,06/02/2020,20:47,1,519873,185333,,
94509,06/02/2020,21:49,1,524593,184048,,
94508,06/02/2020,21:46,1,521505,185668,,
94503,06/02/2020,18:30,1,522989,187418,,
8056,06/02/2020,18:52,3,545352,261084,,
8053,06/02/2020,17:51,2,407421,281821,,
8055,06/02/2020,18:51,2,394432,283401,,
8054,06/02/2020,17:54,2,405641,284889,,
8057,06/02/2020,19:20,2,408834,286618,,
8059,06/02/2020,20:16,2,409211,285049,,
8058,06/02/2020,19:23,2,402941,283135,,
94518,07/02/2020,19:55,1,521372,186935,,
94515,07/02/2020,19:10,3,543549,257230,,
94511,07/02/2020,18:22,1,518639,187777,,
94510,07/02/2020,18:08,3,541207,267486,,
94516,07/02/2020,19:10,1,518830,186876,,
94513,07/02/2020,18:32,1,522799,184613,,
94512,07/02/2020,18:22,1,524510,186780,,
94519,07/02/2020,21:27,1,525230,183365,,
94517,07/02/2020,19:50,1,523189,184736,,
94514,07/02/2020,18:51,1,524190,183201,,
8075,07/02/2020,20:31,2,403025,286783,,
8074,07/02/2020,20:12,2,402302,288385,,
8071,07/02/2020,19:49,2,405112,273762,,
8067,07/02/2020,18:46,2,406943,286575,,
8065,07/02/2020,18:20,2,408791,273095,,
8068,07/02/2020,18:47,3,545358,256959,,
8072,07/02/2020,19:51,3,541664,256961,,
8069,07/02/2020,19:17,2,406579,284073,,
8064,07/02/2020,18:01,3,542680,262589,,
8063,07/02/2020,17:54,2,407252,290353,,
8078,07/02/2020,23:00,2,406294,284191,,
8076,07/02/2020,20:30,3,545344,258463,,
8073,07/02/2020,19:57,2,404735,291673,,
8070,07/02/2020,19:17,2,405840,284007,,
8066,07/02/2020,18:35,2,408056,285820,,
8062,07/02/2020,17:54,2,407039,291933,,
8060,07/02/2020,10:38,3,541195,261173,,
8077,07/02/2020,21:17,2,404665,291999,,
8061,07/02/2020,17:50,2,394485,276438,,
94527,08/02/2020,19:02,1,519532,182908,,
94526,08/02/2020,18:43,1,518254,186692,,
94524,08/02/2020,18:15,1,523934,183091,,
94522,08/02/2020,17:48,1,522559,186914,,
94525,08/02/2020,18:26,3,543460,262616,,
94529,08/02/2020,19:16,1,521958,185181,,
94534,08/02/2020,22:38,1,519869,186744,,
94533,08/02/2020,20:33,1,518611,185831,,
94532,08/02/2020,20:00,1,525642,187923,,
94531,08/02/2020,19:57,1,520226,182680,,
94528,08/02/2020,19:06,1,521721,185420,,
94523,08/02/2020,17:51,1,524791,187072,,
94530,08/02/2020,19:53,3,546530,256763,,
8116,08/02/2020,22:06,3,546873,267450,,
8115,08/02/2020,20:42,2,397124,290016,,
8109,08/02/2020,19:32,2,399868,278827,,
8108,08/02/2020,19:27,3,541297,259578,,
8100,08/02/2020,18:50,3,542820,261668,,
8097,08/02/2020,18:38,2,402331,283597,,
8096,08/02/2020,18:38,3,539870,265072,,
8095,08/02/2020,18:36,2,402579,286903,,
8093,08/02/2020,18:25,2,398365,286386,,
8092,08/02/2020,18:19,3,539536,255488,,
8091,08/02/2020,18:13,2,399016,285314,,
8089,08/02/2020,18:11,2,407202,276479,,
8084,08/02/2020,17:49,3,542552,257381,,
8082,08/02/2020,17:34,2,401824,279270,,
8079,08/02/2020,16:49,2,404684,282591,,
8090,08/02/2020,18:10,2,407408,281360,,
8086,08/02/2020,18:02,2,413362,288055,,
8083,08/02/2020,17:36,2,404765,277500,,
8113,08/02/2020,19:43,2,396178,285106,,
8111,08/02/2020,19:35,2,408999,284265,,
8106,08/02/2020,19:03,2,399329,282913,,
8098,08/02/2020,18:40,2,397274,279836,,
8088,08/02/2020,18:07,3,545099,257903,,
8081,08/02/2020,17:25,2,413707,281577,,
8112,08/02/2020,19:36,3,545413,261741,,
8110,08/02/2020,19:32,2,405358,286649,,
8107,08/02/2020,19:18,2,410714,275548,,
8105,08/02/2020,19:03,2,407198,291780,,
8104,08/02/2020,18:58,3,540392,256235,,
8103,08/02/2020,18:52,2,397346,283311,,
8102,08/02/2020,18:52,2,407036,286373,,
8101,08/02/2020,18:51,2,408074,273425,,
8099,08/02/2020,18:49,2,409389,286182,,
8094,08/02/2020,18:24,2,398457,292007,,
8087,08/02/2020,18:06,2,397135,288583,,
8085,08/02/2020,17:52,2,413669,274434,,
8080,08/02/2020,17:05,3,541407,261090,,
94540,09/02/2020,19:31,3,546654,261743,,
94539,09/02/2020,19:05,1,523461,187682,,
94538,09/02/2020,19:01,1,524953,187052,,
94537,09/02/2020,18:41,1,519758,187630,,
94535,09/02/2020,17:58,3,543060,263445,,
94536,09/02/2020,18:35,1,521611,187364,,
8139,09/02/2020,19:59,2,409094,284582,,
8138,09/02/2020,19:37,2,406393,283503,,
8134,09/02/2020,18:17,2,403516,283794,,
8133,09/02/2020,18:13,2,411558,277698,,
8132,09/02/2020,18:05,3,545175,266497,,
8128,09/02/2020,17:15,3,541044,259864,,
8129,09/02/2020,17:24,2,397239,274047,,
8137,09/02/2020,19:25,2,400463,276396,,
8141,09/02/2020,20:12,2,400913,274077,,
8140,09/02/2020,20:05,3,540473,265613,,
94543,10/02/2020,17:51,1,525558,185285,,
94542,10/02/2020,17:39,1,522212,187326,,
94541,10/02/2020,17:18,1,518759,183623,,
94545,10/02/2020,20:09,3,540810,261489,,
94544,10/02/2020,18:01,1,523336,182390,,
8153,10/02/2020,18:56,2,394592,282172,,
8146,10/02/2020,13:18,2,407384,284092,,
8144,10/02/2020,12:59,3,547948,263036,,
8156,10/02/2020,20:51,3,545265,264564,,
8143,10/02/2020,12:54,2,405012,275476,,
8155,10/02/2020,19:53,2,395075,282215,,
8152,10/02/2020,18:45,3,542869,268131,,
8151,10/02/2020,18:18,2,412659,274797,,
8147,10/02/2020,17:29,2,410234,285323,,
8145,10/02/2020,13:11,2,399418,279239,,
8154,10/02/2020,19:01,2,396594,288830,,
8148,10/02/2020,17:55,3,539895,264888,,
8150,10/02/2020,18:03,2,410128,282737,,
94559,11/02/2020,20:07,1,518711,184203,,
94556,11/02/2020,19:24,1,519359,186687,,
94552,11/02/2020,18:37,1,519923,182562,,
94551,11/02/2020,18:26,1,521349,186617,,
94547,11/02/2020,17:28,1,521356,183018,,
94546,11/02/2020,13:24,1,520930,187998,,
94558,11/02/2020,20:12,1,522108,186982,,
94557,11/02/2020,20:03,1,524168,185129,,
94560,11/02/2020,20:47,3,545772,259289,,
94550,11/02/2020,18:17,3,541942,256085,,
94554,11/02/2020,18:42,1,520650,183974,,
94555,11/02/2020,19:05,3,544193,257442,,
94553,11/02/2020,18:37,1,520686,182567,,
94549,11/02/2020,18:16,1,521354,183045,,
94548,11/02/2020,17:50,1,522987,182810,,
94561,11/02/2020,20:58,1,521099,185353,,
8187,11/02/2020,20:52,2,395875,287876,,
8183,11/02/2020,19:17,2,397944,280487,,
8179,11/02/2020,19:00,2,404106,274219,,
8177,11/02/2020,18:59,2,411598,273132,,
8176,11/02/2020,18:49,3,544043,255372,,
8173,11/02/2020,18:43,2,411643,275035,,
8172,11/02/2020,18:42,3,544254,256230,,
8169,11/02/2020,18:03,2,400172,285869,,
8165,11/02/2020,17:34,2,410182,280800,,
8163,11/02/2020,17:12,2,409941,278287,,
8160,11/02/2020,16:23,3,542283,261668,,
8186,11/02/2020,20:35,2,406061,287780,,
8180,11/02/2020,19:03,3,544669,255627,,
8170,11/02/2020,18:15,2,395050,281496,,
8164,11/02/2020,17:32,3,544444,266100,,
8167,11/02/2020,17:47,2,410368,280435,,
8171,11/02/2020,18:31,2,395338,276893,,
8168,11/02/2020,18:02,3,546906,262078,,
8166,11/02/2020,17:45,2,407603,291215,,
8161,11/02/2020,16:41,2,398208,286367,,
8185,11/02/2020,20:17,2,395170,274426,,
8184,11/02/2020,19:47,3,546188,257773,,
8182,11/02/2020,19:09,2,404069,277833,,
8181,11/02/2020,19:08,2,395446,283105,,
8178,11/02/2020,19:00,2,413871,282532,,
8174,11/02/2020,18:43,2,394511,285561,,
8162,11/02/2020,17:07,2,413760,282417,,
94565,12/02/2020,20:50,3,542093,267350,,
94563,12/02/2020,19:20,1,519925,185066,,
94562,12/02/2020,16:53,1,521206,185403,,
94564,12/02/2020,19:42,1,525839,184586,,
94566,12/02/2020,21:59,1,523564,187485,,
8193,12/02/2020,19:37,2,404707,289785,,
8190,12/02/2020,18:29,2,402953,280836,,
8192,12/02/2020,19:10,3,543528,260607,,
8191,12/02/2020,18:42,2,398327,273792,,
8189,12/02/2020,17:07,2,409637,279862,,
8188,12/02/2020,15:50,3,540544,259458,,
8194,12/02/2020,20:01,2,408971,288738,,
8195,12/02/2020,21:12,2,411279,289701,,
